date,index,division,division_name
1994-07-01,69.9,07,Transport
1994-08-01,70.2,07,Transport
1994-09-01,70.3,07,Transport
1994-10-01,70.3,07,Transport
1994-11-01,70.6,07,Transport
1994-12-01,70.6,07,Transport
1995-01-01,70.7,07,Transport
1995-02-01,70.7,07,Transport
1995-03-01,70.7,07,Transport
1995-04-01,70.8,07,Transport
1995-05-01,70.9,07,Transport
1995-06-01,71.1,07,Transport
1995-07-01,71.4,07,Transport
1995-08-01,71.4,07,Transport
1995-09-01,71.4,07,Transport
1995-10-01,71.8,07,Transport
1995-11-01,71.8,07,Transport
1995-12-01,71.9,07,Transport
1996-01-01,72.1,07,Transport
1996-02-01,72.1,07,Transport
1996-03-01,72.1,07,Transport
1996-04-01,72.1,07,Transport
1996-05-01,72.5,07,Transport
1996-06-01,72.6,07,Transport
1996-07-01,71.9,07,Transport
1996-08-01,71.9,07,Transport
1996-09-01,72.0,07,Transport
1996-10-01,72.1,07,Transport
1996-11-01,72.3,07,Transport
1996-12-01,72.4,07,Transport
1997-01-01,72.6,07,Transport
1997-02-01,72.6,07,Transport
1997-03-01,72.6,07,Transport
1997-04-01,72.6,07,Transport
1997-05-01,72.6,07,Transport
1997-06-01,72.6,07,Transport
1997-07-01,72.6,07,Transport
1997-08-01,72.6,07,Transport
1997-09-01,72.6,07,Transport
1997-10-01,72.6,07,Transport
1997-11-01,72.8,07,Transport
1997-12-01,72.4,07,Transport
1998-01-01,72.7,07,Transport
1998-02-01,72.7,07,Transport
1998-03-01,72.7,07,Transport
1998-04-01,72.6,07,Transport
1998-05-01,72.6,07,Transport
1998-06-01,72.5,07,Transport
1998-07-01,72.4,07,Transport
1998-08-01,72.4,07,Transport
1998-09-01,72.4,07,Transport
1998-10-01,72.4,07,Transport
1998-11-01,72.4,07,Transport
1998-12-01,72.4,07,Transport
1999-01-01,72.4,07,Transport
1999-02-01,72.7,07,Transport
1999-03-01,72.8,07,Transport
1999-04-01,72.2,07,Transport
1999-05-01,73.0,07,Transport
1999-06-01,73.0,07,Transport
1999-07-01,73.1,07,Transport
1999-08-01,73.0,07,Transport
1999-09-01,73.1,07,Transport
1999-10-01,73.1,07,Transport
1999-11-01,73.1,07,Transport
1999-12-01,73.1,07,Transport
2000-01-01,73.6,07,Transport
2000-02-01,73.6,07,Transport
2000-03-01,73.6,07,Transport
2000-04-01,73.7,07,Transport
2000-05-01,73.8,07,Transport
2000-06-01,73.8,07,Transport
2000-07-01,74.0,07,Transport
2000-08-01,74.3,07,Transport
2000-09-01,74.3,07,Transport
2000-10-01,76.0,07,Transport
2000-11-01,76.0,07,Transport
2000-12-01,76.0,07,Transport
2001-01-01,76.4,07,Transport
2001-02-01,76.6,07,Transport
2001-03-01,76.7,07,Transport
2001-04-01,76.8,07,Transport
2001-05-01,76.8,07,Transport
2001-06-01,76.8,07,Transport
2001-07-01,76.8,07,Transport
2001-08-01,77.0,07,Transport
2001-09-01,77.0,07,Transport
2001-10-01,77.0,07,Transport
2001-11-01,78.7,07,Transport
2001-12-01,78.6,07,Transport
2002-01-01,78.8,07,Transport
2002-02-01,78.8,07,Transport
2002-03-01,82.6,07,Transport
2002-04-01,82.6,07,Transport
2002-05-01,82.9,07,Transport
2002-06-01,82.9,07,Transport
2002-07-01,82.9,07,Transport
2002-08-01,82.9,07,Transport
2002-09-01,82.8,07,Transport
2002-10-01,82.8,07,Transport
2002-11-01,83.0,07,Transport
2002-12-01,82.9,07,Transport
2003-01-01,86.5,07,Transport
2003-02-01,86.3,07,Transport
2003-03-01,86.7,07,Transport
2003-04-01,86.5,07,Transport
2003-05-01,83.1,07,Transport
2003-06-01,82.8,07,Transport
2003-07-01,82.1,07,Transport
2003-08-01,79.1,07,Transport
2003-09-01,79.0,07,Transport
2003-10-01,78.8,07,Transport
2003-11-01,78.5,07,Transport
2003-12-01,77.2,07,Transport
2004-01-01,82.5,07,Transport
2004-02-01,82.7,07,Transport
2004-03-01,82.8,07,Transport
2004-04-01,83.1,07,Transport
2004-05-01,83.3,07,Transport
2004-06-01,83.3,07,Transport
2004-07-01,82.7,07,Transport
2004-08-01,82.0,07,Transport
2004-09-01,82.2,07,Transport
2004-10-01,83.2,07,Transport
2004-11-01,83.0,07,Transport
2004-12-01,81.7,07,Transport
2005-01-01,84.1,07,Transport
2005-02-01,84.2,07,Transport
2005-03-01,84.3,07,Transport
2005-04-01,84.4,07,Transport
2005-05-01,87.7,07,Transport
2005-06-01,87.7,07,Transport
2005-07-01,87.9,07,Transport
2005-08-01,90.8,07,Transport
2005-09-01,90.8,07,Transport
2005-10-01,90.9,07,Transport
2005-11-01,90.9,07,Transport
2005-12-01,90.9,07,Transport
2006-01-01,91.0,07,Transport
2006-02-01,91.0,07,Transport
2006-03-01,99.5,07,Transport
2006-04-01,98.6,07,Transport
2006-05-01,98.6,07,Transport
2006-06-01,98.7,07,Transport
2006-07-01,98.7,07,Transport
2006-08-01,98.8,07,Transport
2006-09-01,98.9,07,Transport
2006-10-01,98.9,07,Transport
2006-11-01,98.9,07,Transport
2006-12-01,98.9,07,Transport
2007-01-01,99.5,07,Transport
2007-02-01,99.5,07,Transport
2007-03-01,99.6,07,Transport
2007-04-01,99.6,07,Transport
2007-05-01,99.6,07,Transport
2007-06-01,99.8,07,Transport
2007-07-01,99.8,07,Transport
2007-08-01,99.8,07,Transport
2007-09-01,99.9,07,Transport
2007-10-01,99.9,07,Transport
2007-11-01,100.0,07,Transport
2007-12-01,100.1,07,Transport
2008-01-01,100.4,07,Transport
2008-02-01,100.4,07,Transport
2008-03-01,100.4,07,Transport
2008-04-01,100.4,07,Transport
2008-05-01,100.5,07,Transport
2008-06-01,119.4,07,Transport
2008-07-01,122.5,07,Transport
2008-08-01,121.6,07,Transport
2008-09-01,118.0,07,Transport
2008-10-01,113.8,07,Transport
2008-11-01,106.2,07,Transport
2008-12-01,99.8,07,Transport
2009-01-01,98.3,07,Transport
2009-02-01,98.3,07,Transport
2009-03-01,98.3,07,Transport
2009-04-01,98.2,07,Transport
2009-05-01,98.0,07,Transport
2009-06-01,98.0,07,Transport
2009-07-01,98.1,07,Transport
2009-08-01,98.2,07,Transport
2009-09-01,98.9,07,Transport
2009-10-01,98.8,07,Transport
2009-11-01,98.9,07,Transport
2009-12-01,98.9,07,Transport
2010-01-01,98.9,07,Transport
2010-02-01,99.0,07,Transport
2010-03-01,99.0,07,Transport
2010-04-01,99.0,07,Transport
2010-05-01,99.0,07,Transport
2010-06-01,99.1,07,Transport
2010-07-01,99.9,07,Transport
2010-08-01,100.8,07,Transport
2010-09-01,100.8,07,Transport
2010-10-01,100.8,07,Transport
2010-11-01,101.0,07,Transport
2010-12-01,102.9,07,Transport
2011-01-01,103.2,07,Transport
2011-02-01,103.5,07,Transport
2011-03-01,103.6,07,Transport
2011-04-01,104.2,07,Transport
2011-05-01,104.9,07,Transport
2011-06-01,104.8,07,Transport
2011-07-01,104.7,07,Transport
2011-08-01,104.8,07,Transport
2011-09-01,104.7,07,Transport
2011-10-01,104.8,07,Transport
2011-11-01,104.9,07,Transport
2011-12-01,104.9,07,Transport
2012-01-01,104.9,07,Transport
2012-02-01,104.9,07,Transport
2012-03-01,104.9,07,Transport
2012-04-01,105.2,07,Transport
2012-05-01,105.3,07,Transport
2012-06-01,105.0,07,Transport
2012-07-01,104.5,07,Transport
2012-08-01,104.8,07,Transport
2012-09-01,105.6,07,Transport
2012-10-01,105.6,07,Transport
2012-11-01,105.7,07,Transport
2012-12-01,105.3,07,Transport
2013-01-01,105.3,07,Transport
2013-02-01,105.3,07,Transport
2013-03-01,105.9,07,Transport
2013-04-01,105.8,07,Transport
2013-05-01,105.7,07,Transport
2013-06-01,105.3,07,Transport
2013-07-01,105.4,07,Transport
2013-08-01,105.4,07,Transport
2013-09-01,110.5,07,Transport
2013-10-01,110.8,07,Transport
2013-11-01,110.9,07,Transport
2013-12-01,110.6,07,Transport
2014-01-01,110.9,07,Transport
2014-02-01,111.1,07,Transport
2014-03-01,111.3,07,Transport
2014-04-01,111.4,07,Transport
2014-05-01,111.5,07,Transport
2014-06-01,111.1,07,Transport
2014-07-01,111.1,07,Transport
2014-08-01,111.2,07,Transport
2014-09-01,111.0,07,Transport
2014-10-01,116.7,07,Transport
2014-11-01,116.5,07,Transport
2014-12-01,115.0,07,Transport
2015-01-01,104.2,07,Transport
2015-02-01,98.0,07,Transport
2015-03-01,105.8,07,Transport
2015-04-01,106.1,07,Transport
2015-05-01,106.3,07,Transport
2015-06-01,109.5,07,Transport
2015-07-01,112.9,07,Transport
2015-08-01,109.9,07,Transport
2015-09-01,106.8,07,Transport
2015-10-01,110.0,07,Transport
2015-11-01,110.4,07,Transport
2015-12-01,107.9,07,Transport
2016-01-01,104.8,07,Transport
2016-02-01,101.5,07,Transport
2016-03-01,97.1,07,Transport
2016-04-01,100.3,07,Transport
2016-05-01,100.3,07,Transport
2016-06-01,100.2,07,Transport
2016-07-01,101.7,07,Transport
2016-08-01,102.5,07,Transport
2016-09-01,100.9,07,Transport
2016-10-01,104.0,07,Transport
2016-11-01,108.7,07,Transport
2016-12-01,107.2,07,Transport
2017-01-01,113.5,07,Transport
2017-02-01,119.7,07,Transport
2017-03-01,119.4,07,Transport
2017-04-01,117.1,07,Transport
2017-05-01,113.4,07,Transport
2017-06-01,110.7,07,Transport
2017-07-01,109.5,07,Transport
2017-08-01,114.5,07,Transport
2017-09-01,116.8,07,Transport
2017-10-01,116.6,07,Transport
2017-11-01,120.4,07,Transport
2017-12-01,119.5,07,Transport
2018-01-01,120.0,07,Transport
2018-02-01,119.3,07,Transport
2018-03-01,117.6,07,Transport
2018-04-01,117.6,07,Transport
2018-05-01,117.7,07,Transport
2018-06-01,116.8,07,Transport
2018-07-01,116.8,07,Transport
2018-08-01,116.9,07,Transport
2018-09-01,117.2,07,Transport
2018-10-01,117.5,07,Transport
2018-11-01,117.6,07,Transport
2018-12-01,117.1,07,Transport
2019-01-01,110.7,07,Transport
2019-02-01,111.2,07,Transport
2019-03-01,114.1,07,Transport
2019-04-01,114.6,07,Transport
2019-05-01,114.8,07,Transport
2019-06-01,114.4,07,Transport
2019-07-01,114.6,07,Transport
2019-08-01,114.5,07,Transport
2019-09-01,114.6,07,Transport
2019-10-01,114.8,07,Transport
2019-11-01,114.8,07,Transport
2019-12-01,114.9,07,Transport
2020-01-01,115.0,07,Transport
2020-02-01,113.9,07,Transport
2020-03-01,104.0,07,Transport
2020-04-01,90.0,07,Transport
2020-05-01,90.9,07,Transport
2020-06-01,98.0,07,Transport
2020-07-01,102.8,07,Transport
2020-08-01,103.2,07,Transport
2020-09-01,103.2,07,Transport
2020-10-01,103.1,07,Transport
2020-11-01,102.1,07,Transport
2020-12-01,105.2,07,Transport
2021-01-01,109.1,07,Transport
2021-02-01,111.6,07,Transport
2021-03-01,114.2,07,Transport
2021-04-01,114.3,07,Transport
2021-05-01,114.5,07,Transport
2021-06-01,114.3,07,Transport
2021-07-01,114.7,07,Transport
2021-08-01,114.6,07,Transport
2021-09-01,114.6,07,Transport
2021-10-01,114.8,07,Transport
2021-11-01,115.1,07,Transport
2021-12-01,115.2,07,Transport
2022-01-01,115.7,07,Transport
2022-02-01,115.9,07,Transport
2022-03-01,117.2,07,Transport
2022-04-01,117.7,07,Transport
2022-05-01,119.0,07,Transport
2022-06-01,120.5,07,Transport
2022-07-01,121.1,07,Transport
2022-08-01,120.6,07,Transport
2022-09-01,120.7,07,Transport
2022-10-01,120.8,07,Transport
2022-11-01,120.8,07,Transport
2022-12-01,120.9,07,Transport
2023-01-01,120.3,07,Transport
2023-02-01,120.2,07,Transport
2023-03-01,120.0,07,Transport
2023-04-01,120.4,07,Transport
2023-05-01,120.2,07,Transport
2023-06-01,120.5,07,Transport
2023-07-01,120.6,07,Transport
2023-08-01,120.6,07,Transport
2023-09-01,120.6,07,Transport
2023-10-01,120.8,07,Transport
2023-11-01,120.9,07,Transport
2023-12-01,121.3,07,Transport
2024-01-01,121.2,07,Transport
2024-02-01,121.7,07,Transport
2024-03-01,121.5,07,Transport
2024-04-01,121.4,07,Transport
2024-05-01,121.3,07,Transport
2024-06-01,121.9,07,Transport
2024-07-01,122.1,07,Transport
2024-08-01,122.2,07,Transport
2024-09-01,121.9,07,Transport
2024-10-01,121.7,07,Transport
2024-11-01,121.4,07,Transport
2024-12-01,121.8,07,Transport
2025-01-01,122.3,07,Transport
2025-02-01,122.6,07,Transport
2025-03-01,122.3,07,Transport
2025-04-01,122.3,07,Transport
2025-05-01,122.1,07,Transport
2025-06-01,122.3,07,Transport
2025-07-01,122.6,07,Transport
2025-08-01,122.5,07,Transport
2025-09-01,122.7,07,Transport
2025-10-01,121.6,07,Transport
2025-11-01,121.6,07,Transport
2025-12-01,121.9,07,Transport
2026-01-01,121.4,07,Transport
2026-02-01,121.7,07,Transport
2026-03-01,124.2,07,Transport
2026-04-01,127.3,07,Transport
2026-05-01,126.7,07,Transport
1980-01-01,,08,Communication
1980-02-01,,08,Communication
1980-03-01,,08,Communication
1980-04-01,,08,Communication
1980-05-01,,08,Communication
1980-06-01,,08,Communication
1980-07-01,,08,Communication
1980-08-01,,08,Communication
1980-09-01,,08,Communication
1980-10-01,,08,Communication
1980-11-01,,08,Communication
1980-12-01,,08,Communication
1981-01-01,,08,Communication
1981-02-01,,08,Communication
1981-03-01,,08,Communication
1981-04-01,,08,Communication
1981-05-01,,08,Communication
1981-06-01,,08,Communication
1981-07-01,,08,Communication
1981-08-01,,08,Communication
1981-09-01,,08,Communication
1981-10-01,,08,Communication
1981-11-01,,08,Communication
1981-12-01,,08,Communication
1982-01-01,,08,Communication
1982-02-01,,08,Communication
1982-03-01,,08,Communication
1982-04-01,,08,Communication
1982-05-01,,08,Communication
1982-06-01,,08,Communication
1982-07-01,,08,Communication
1982-08-01,,08,Communication
1982-09-01,,08,Communication
1982-10-01,,08,Communication
1982-11-01,,08,Communication
1982-12-01,,08,Communication
1983-01-01,,08,Communication
1983-02-01,,08,Communication
1983-03-01,,08,Communication
1983-04-01,,08,Communication
1983-05-01,,08,Communication
1983-06-01,,08,Communication
1983-07-01,,08,Communication
1983-08-01,,08,Communication
1983-09-01,,08,Communication
1983-10-01,,08,Communication
1983-11-01,,08,Communication
1983-12-01,,08,Communication
1984-01-01,,08,Communication
1984-02-01,,08,Communication
1984-03-01,,08,Communication
1984-04-01,,08,Communication
1984-05-01,,08,Communication
1984-06-01,,08,Communication
1984-07-01,,08,Communication
1984-08-01,,08,Communication
1984-09-01,,08,Communication
1984-10-01,,08,Communication
1984-11-01,,08,Communication
1984-12-01,,08,Communication
1985-01-01,,08,Communication
1985-02-01,,08,Communication
1985-03-01,,08,Communication
1985-04-01,,08,Communication
1985-05-01,,08,Communication
1985-06-01,,08,Communication
1985-07-01,,08,Communication
1985-08-01,,08,Communication
1985-09-01,,08,Communication
1985-10-01,,08,Communication
1985-11-01,,08,Communication
1985-12-01,,08,Communication
1986-01-01,,08,Communication
1986-02-01,,08,Communication
1986-03-01,,08,Communication
1986-04-01,,08,Communication
1986-05-01,,08,Communication
1986-06-01,,08,Communication
1986-07-01,,08,Communication
1986-08-01,,08,Communication
1986-09-01,,08,Communication
1986-10-01,,08,Communication
1986-11-01,,08,Communication
1986-12-01,,08,Communication
1987-01-01,,08,Communication
1987-02-01,,08,Communication
1987-03-01,,08,Communication
1987-04-01,,08,Communication
1987-05-01,,08,Communication
1987-06-01,,08,Communication
1987-07-01,,08,Communication
1987-08-01,,08,Communication
1987-09-01,,08,Communication
1987-10-01,,08,Communication
1987-11-01,,08,Communication
1987-12-01,,08,Communication
1988-01-01,,08,Communication
1988-02-01,,08,Communication
1988-03-01,,08,Communication
1988-04-01,,08,Communication
1988-05-01,,08,Communication
1988-06-01,,08,Communication
1988-07-01,,08,Communication
1988-08-01,,08,Communication
1988-09-01,,08,Communication
1988-10-01,,08,Communication
1988-11-01,,08,Communication
1988-12-01,,08,Communication
1989-01-01,,08,Communication
1989-02-01,,08,Communication
1989-03-01,,08,Communication
1989-04-01,,08,Communication
1989-05-01,,08,Communication
1989-06-01,,08,Communication
1989-07-01,,08,Communication
1989-08-01,,08,Communication
1989-09-01,,08,Communication
1989-10-01,,08,Communication
1989-11-01,,08,Communication
1989-12-01,,08,Communication
1990-01-01,,08,Communication
1990-02-01,,08,Communication
1990-03-01,,08,Communication
1990-04-01,,08,Communication
1990-05-01,,08,Communication
1990-06-01,,08,Communication
1990-07-01,,08,Communication
1990-08-01,,08,Communication
1990-09-01,,08,Communication
1990-10-01,,08,Communication
1990-11-01,,08,Communication
1990-12-01,,08,Communication
1991-01-01,,08,Communication
1991-02-01,,08,Communication
1991-03-01,,08,Communication
1991-04-01,,08,Communication
1991-05-01,,08,Communication
1991-06-01,,08,Communication
1991-07-01,,08,Communication
1991-08-01,,08,Communication
1991-09-01,,08,Communication
1991-10-01,,08,Communication
1991-11-01,,08,Communication
1991-12-01,,08,Communication
1992-01-01,,08,Communication
1992-02-01,,08,Communication
1992-03-01,,08,Communication
1992-04-01,,08,Communication
1992-05-01,,08,Communication
1992-06-01,,08,Communication
1992-07-01,,08,Communication
1992-08-01,,08,Communication
1992-09-01,,08,Communication
1992-10-01,,08,Communication
1992-11-01,,08,Communication
1992-12-01,,08,Communication
1993-01-01,,08,Communication
1993-02-01,,08,Communication
1993-03-01,,08,Communication
1993-04-01,,08,Communication
1993-05-01,,08,Communication
1993-06-01,,08,Communication
1993-07-01,,08,Communication
1993-08-01,,08,Communication
1993-09-01,,08,Communication
1993-10-01,,08,Communication
1993-11-01,,08,Communication
1993-12-01,,08,Communication
1994-01-01,,08,Communication
1994-02-01,,08,Communication
1994-03-01,,08,Communication
1994-04-01,,08,Communication
1994-05-01,,08,Communication
1994-06-01,,08,Communication
1994-07-01,,08,Communication
1994-08-01,,08,Communication
1994-09-01,,08,Communication
1994-10-01,,08,Communication
1994-11-01,,08,Communication
1994-12-01,,08,Communication
1995-01-01,,08,Communication
1995-02-01,,08,Communication
1995-03-01,,08,Communication
1995-04-01,,08,Communication
1995-05-01,,08,Communication
1995-06-01,,08,Communication
1995-07-01,,08,Communication
1995-08-01,,08,Communication
1995-09-01,,08,Communication
1995-10-01,,08,Communication
1995-11-01,,08,Communication
1995-12-01,,08,Communication
1996-01-01,,08,Communication
1996-02-01,,08,Communication
1996-03-01,,08,Communication
1996-04-01,,08,Communication
1996-05-01,,08,Communication
1996-06-01,,08,Communication
1996-07-01,,08,Communication
1996-08-01,,08,Communication
1996-09-01,,08,Communication
1996-10-01,,08,Communication
1996-11-01,,08,Communication
1996-12-01,,08,Communication
1997-01-01,,08,Communication
1997-02-01,,08,Communication
1997-03-01,,08,Communication
1997-04-01,,08,Communication
1997-05-01,,08,Communication
1997-06-01,,08,Communication
1997-07-01,,08,Communication
1997-08-01,,08,Communication
1997-09-01,,08,Communication
1997-10-01,,08,Communication
1997-11-01,,08,Communication
1997-12-01,,08,Communication
1998-01-01,,08,Communication
1998-02-01,,08,Communication
1998-03-01,,08,Communication
1998-04-01,,08,Communication
1998-05-01,,08,Communication
1998-06-01,,08,Communication
1998-07-01,,08,Communication
1998-08-01,,08,Communication
1998-09-01,,08,Communication
1998-10-01,,08,Communication
1998-11-01,,08,Communication
1998-12-01,,08,Communication
1999-01-01,,08,Communication
1999-02-01,,08,Communication
1999-03-01,,08,Communication
1999-04-01,,08,Communication
1999-05-01,,08,Communication
1999-06-01,,08,Communication
1999-07-01,,08,Communication
1999-08-01,,08,Communication
1999-09-01,,08,Communication
1999-10-01,,08,Communication
1999-11-01,,08,Communication
1999-12-01,,08,Communication
2000-01-01,,08,Communication
2000-02-01,,08,Communication
2000-03-01,,08,Communication
2000-04-01,,08,Communication
2000-05-01,,08,Communication
2000-06-01,,08,Communication
2000-07-01,,08,Communication
2000-08-01,,08,Communication
2000-09-01,,08,Communication
2000-10-01,,08,Communication
2000-11-01,,08,Communication
2000-12-01,,08,Communication
2001-01-01,,08,Communication
2001-02-01,,08,Communication
2001-03-01,,08,Communication
2001-04-01,,08,Communication
2001-05-01,,08,Communication
2001-06-01,,08,Communication
2001-07-01,,08,Communication
2001-08-01,,08,Communication
2001-09-01,,08,Communication
2001-10-01,,08,Communication
2001-11-01,,08,Communication
2001-12-01,,08,Communication
2002-01-01,,08,Communication
2002-02-01,,08,Communication
2002-03-01,,08,Communication
2002-04-01,,08,Communication
2002-05-01,,08,Communication
2002-06-01,,08,Communication
2002-07-01,,08,Communication
2002-08-01,,08,Communication
2002-09-01,,08,Communication
2002-10-01,,08,Communication
2002-11-01,,08,Communication
2002-12-01,,08,Communication
2003-01-01,100.7,08,Communication
2003-02-01,100.7,08,Communication
2003-03-01,100.8,08,Communication
2003-04-01,104.3,08,Communication
2003-05-01,104.3,08,Communication
2003-06-01,104.3,08,Communication
2003-07-01,104.1,08,Communication
2003-08-01,104.1,08,Communication
2003-09-01,104.1,08,Communication
2003-10-01,104.2,08,Communication
2003-11-01,104.2,08,Communication
2003-12-01,104.2,08,Communication
2004-01-01,104.2,08,Communication
2004-02-01,104.2,08,Communication
2004-03-01,104.3,08,Communication
2004-04-01,104.2,08,Communication
2004-05-01,104.2,08,Communication
2004-06-01,104.2,08,Communication
2004-07-01,104.0,08,Communication
2004-08-01,104.0,08,Communication
2004-09-01,104.0,08,Communication
2004-10-01,104.1,08,Communication
2004-11-01,104.8,08,Communication
2004-12-01,104.6,08,Communication
2005-01-01,104.6,08,Communication
2005-02-01,104.6,08,Communication
2005-03-01,104.5,08,Communication
2005-04-01,104.3,08,Communication
2005-05-01,104.2,08,Communication
2005-06-01,104.0,08,Communication
2005-07-01,104.0,08,Communication
2005-08-01,103.9,08,Communication
2005-09-01,103.9,08,Communication
2005-10-01,103.7,08,Communication
2005-11-01,103.6,08,Communication
2005-12-01,103.5,08,Communication
2006-01-01,103.5,08,Communication
2006-02-01,103.4,08,Communication
2006-03-01,103.2,08,Communication
2006-04-01,102.9,08,Communication
2006-05-01,102.7,08,Communication
2006-06-01,102.5,08,Communication
2006-07-01,102.4,08,Communication
2006-08-01,102.3,08,Communication
2006-09-01,102.2,08,Communication
2006-10-01,102.1,08,Communication
2006-11-01,102.0,08,Communication
2006-12-01,101.9,08,Communication
2007-01-01,101.8,08,Communication
2007-02-01,101.7,08,Communication
2007-03-01,101.6,08,Communication
2007-04-01,101.5,08,Communication
2007-05-01,101.4,08,Communication
2007-06-01,101.2,08,Communication
2007-07-01,101.2,08,Communication
2007-08-01,101.1,08,Communication
2007-09-01,101.2,08,Communication
2007-10-01,101.1,08,Communication
2007-11-01,101.1,08,Communication
2007-12-01,101.0,08,Communication
2008-01-01,100.9,08,Communication
2008-02-01,100.9,08,Communication
2008-03-01,100.9,08,Communication
2008-04-01,100.8,08,Communication
2008-05-01,100.7,08,Communication
2008-06-01,100.7,08,Communication
2008-07-01,100.6,08,Communication
2008-08-01,100.6,08,Communication
2008-09-01,100.6,08,Communication
2008-10-01,100.6,08,Communication
2008-11-01,100.5,08,Communication
2008-12-01,100.4,08,Communication
2009-01-01,100.4,08,Communication
2009-02-01,100.4,08,Communication
2009-03-01,100.3,08,Communication
2009-04-01,100.3,08,Communication
2009-05-01,100.3,08,Communication
2009-06-01,100.2,08,Communication
2009-07-01,100.2,08,Communication
2009-08-01,100.2,08,Communication
2009-09-01,100.1,08,Communication
2009-10-01,100.1,08,Communication
2009-11-01,100.1,08,Communication
2009-12-01,100.0,08,Communication
2010-01-01,100.3,08,Communication
2010-02-01,100.3,08,Communication
2010-03-01,100.2,08,Communication
2010-04-01,99.7,08,Communication
2010-05-01,99.7,08,Communication
2010-06-01,99.7,08,Communication
2010-07-01,100.1,08,Communication
2010-08-01,100.0,08,Communication
2010-09-01,100.1,08,Communication
2010-10-01,100.0,08,Communication
2010-11-01,100.0,08,Communication
2010-12-01,100.0,08,Communication
2011-01-01,100.0,08,Communication
2011-02-01,100.0,08,Communication
2011-03-01,100.0,08,Communication
2011-04-01,99.9,08,Communication
2011-05-01,99.8,08,Communication
2011-06-01,99.7,08,Communication
2011-07-01,99.7,08,Communication
2011-08-01,99.6,08,Communication
2011-09-01,99.6,08,Communication
2011-10-01,99.5,08,Communication
2011-11-01,99.5,08,Communication
2011-12-01,99.4,08,Communication
2012-01-01,99.4,08,Communication
2012-02-01,99.4,08,Communication
2012-03-01,99.3,08,Communication
2012-04-01,99.2,08,Communication
2012-05-01,99.2,08,Communication
2012-06-01,99.1,08,Communication
2012-07-01,99.1,08,Communication
2012-08-01,99.0,08,Communication
2012-09-01,98.9,08,Communication
2012-10-01,98.8,08,Communication
2012-11-01,98.8,08,Communication
2012-12-01,98.8,08,Communication
2013-01-01,98.6,08,Communication
2013-02-01,98.7,08,Communication
2013-03-01,98.6,08,Communication
2013-04-01,98.5,08,Communication
2013-05-01,98.5,08,Communication
2013-06-01,98.4,08,Communication
2013-07-01,98.4,08,Communication
2013-08-01,98.3,08,Communication
2013-09-01,98.3,08,Communication
2013-10-01,98.3,08,Communication
2013-11-01,98.2,08,Communication
2013-12-01,98.2,08,Communication
2014-01-01,98.2,08,Communication
2014-02-01,98.1,08,Communication
2014-03-01,98.1,08,Communication
2014-04-01,97.9,08,Communication
2014-05-01,97.8,08,Communication
2014-06-01,97.8,08,Communication
2014-07-01,97.7,08,Communication
2014-08-01,97.6,08,Communication
2014-09-01,97.5,08,Communication
2014-10-01,97.4,08,Communication
2014-11-01,97.3,08,Communication
2014-12-01,97.3,08,Communication
2015-01-01,97.2,08,Communication
2015-02-01,97.2,08,Communication
2015-03-01,97.2,08,Communication
2015-04-01,100.2,08,Communication
2015-05-01,100.3,08,Communication
2015-06-01,100.3,08,Communication
2015-07-01,100.4,08,Communication
2015-08-01,100.5,08,Communication
2015-09-01,100.6,08,Communication
2015-10-01,100.6,08,Communication
2015-11-01,100.6,08,Communication
2015-12-01,100.5,08,Communication
2016-01-01,98.1,08,Communication
2016-02-01,98.1,08,Communication
2016-03-01,98.1,08,Communication
2016-04-01,98.1,08,Communication
2016-05-01,98.1,08,Communication
2016-06-01,98.1,08,Communication
2016-07-01,98.1,08,Communication
2016-08-01,98.1,08,Communication
2016-09-01,98.0,08,Communication
2016-10-01,98.0,08,Communication
2016-11-01,97.9,08,Communication
2016-12-01,97.9,08,Communication
2017-01-01,97.9,08,Communication
2017-02-01,97.8,08,Communication
2017-03-01,97.9,08,Communication
2017-04-01,97.8,08,Communication
2017-05-01,97.8,08,Communication
2017-06-01,97.8,08,Communication
2017-07-01,97.8,08,Communication
2017-08-01,97.8,08,Communication
2017-09-01,97.7,08,Communication
2017-10-01,97.6,08,Communication
2017-11-01,97.4,08,Communication
2017-12-01,97.4,08,Communication
2018-01-01,97.4,08,Communication
2018-02-01,97.3,08,Communication
2018-03-01,97.2,08,Communication
2018-04-01,97.1,08,Communication
2018-05-01,96.9,08,Communication
2018-06-01,94.0,08,Communication
2018-07-01,94.0,08,Communication
2018-08-01,93.9,08,Communication
2018-09-01,96.1,08,Communication
2018-10-01,96.1,08,Communication
2018-11-01,96.1,08,Communication
2018-12-01,96.1,08,Communication
2019-01-01,96.1,08,Communication
2019-02-01,96.1,08,Communication
2019-03-01,96.1,08,Communication
2019-04-01,96.0,08,Communication
2019-05-01,96.0,08,Communication
2019-06-01,96.0,08,Communication
2019-07-01,96.0,08,Communication
2019-08-01,96.0,08,Communication
2019-09-01,96.0,08,Communication
2019-10-01,97.5,08,Communication
2019-11-01,97.5,08,Communication
2019-12-01,97.5,08,Communication
2020-01-01,97.5,08,Communication
2020-02-01,97.5,08,Communication
2020-03-01,97.5,08,Communication
2020-04-01,97.5,08,Communication
2020-05-01,97.5,08,Communication
2020-06-01,97.5,08,Communication
2020-07-01,97.5,08,Communication
2020-08-01,97.5,08,Communication
